miRNA_normalized_dat_mean_centered_w_fam_names_14072020.txt,miRNA_family	protein_normalized_dat_mean_centered_14072020.txt,entrezs
mir-15-5p/16-5p/195-5p/424-5p/497-5p	79094
mir-15-5p/16-5p/195-5p/424-5p/497-5p	255631
mir-15-5p/16-5p/195-5p/424-5p/497-5p	26003
mir-15-5p/16-5p/195-5p/424-5p/497-5p	2252
mir-15-5p/16-5p/195-5p/424-5p/497-5p	2254
mir-15-5p/16-5p/195-5p/424-5p/497-5p	2246
mir-15-5p/16-5p/195-5p/424-5p/497-5p	2247
mir-15-5p/16-5p/195-5p/424-5p/497-5p	23332
mir-15-5p/16-5p/195-5p/424-5p/497-5p	8501
mir-15-5p/16-5p/195-5p/424-5p/497-5p	339983
mir-15-5p/16-5p/195-5p/424-5p/497-5p	10322
mir-15-5p/16-5p/195-5p/424-5p/497-5p	79817
mir-15-5p/16-5p/195-5p/424-5p/497-5p	115825
mir-15-5p/16-5p/195-5p/424-5p/497-5p	57705
mir-15-5p/16-5p/195-5p/424-5p/497-5p	170394
mir-15-5p/16-5p/195-5p/424-5p/497-5p	84516
mir-15-5p/16-5p/195-5p/424-5p/497-5p	11059
mir-15-5p/16-5p/195-5p/424-5p/497-5p	83723
mir-15-5p/16-5p/195-5p/424-5p/497-5p	27124
mir-15-5p/16-5p/195-5p/424-5p/497-5p	92002
mir-15-5p/16-5p/195-5p/424-5p/497-5p	134111
mir-15-5p/16-5p/195-5p/424-5p/497-5p	113146
mir-15-5p/16-5p/195-5p/424-5p/497-5p	64061
mir-15-5p/16-5p/195-5p/424-5p/497-5p	1111
mir-15-5p/16-5p/195-5p/424-5p/497-5p	23286
mir-15-5p/16-5p/195-5p/424-5p/497-5p	200014
mir-15-5p/16-5p/195-5p/424-5p/497-5p	4853
mir-15-5p/16-5p/195-5p/424-5p/497-5p	27065
mir-15-5p/16-5p/195-5p/424-5p/497-5p	64420
mir-15-5p/16-5p/195-5p/424-5p/497-5p	221481
mir-15-5p/16-5p/195-5p/424-5p/497-5p	9063
mir-15-5p/16-5p/195-5p/424-5p/497-5p	8554
mir-15-5p/16-5p/195-5p/424-5p/497-5p	2138
mir-15-5p/16-5p/195-5p/424-5p/497-5p	2070
mir-15-5p/16-5p/195-5p/424-5p/497-5p	2289
mir-15-5p/16-5p/195-5p/424-5p/497-5p	54815
mir-15-5p/16-5p/195-5p/424-5p/497-5p	4753
mir-15-5p/16-5p/195-5p/424-5p/497-5p	10640
mir-15-5p/16-5p/195-5p/424-5p/497-5p	51299
mir-15-5p/16-5p/195-5p/424-5p/497-5p	657
mir-15-5p/16-5p/195-5p/424-5p/497-5p	27183
mir-15-5p/16-5p/195-5p/424-5p/497-5p	7813
mir-15-5p/16-5p/195-5p/424-5p/497-5p	79705
mir-15-5p/16-5p/195-5p/424-5p/497-5p	283431
mir-15-5p/16-5p/195-5p/424-5p/497-5p	54674
mir-15-5p/16-5p/195-5p/424-5p/497-5p	4883
mir-15-5p/16-5p/195-5p/424-5p/497-5p	9149
mir-15-5p/16-5p/195-5p/424-5p/497-5p	2683
mir-15-5p/16-5p/195-5p/424-5p/497-5p	79718
mir-15-5p/16-5p/195-5p/424-5p/497-5p	56137
mir-15-5p/16-5p/195-5p/424-5p/497-5p	56136
mir-15-5p/16-5p/195-5p/424-5p/497-5p	56139
mir-15-5p/16-5p/195-5p/424-5p/497-5p	56138
mir-15-5p/16-5p/195-5p/424-5p/497-5p	23512
mir-15-5p/16-5p/195-5p/424-5p/497-5p	56135
mir-15-5p/16-5p/195-5p/424-5p/497-5p	56134
mir-15-5p/16-5p/195-5p/424-5p/497-5p	9749
mir-15-5p/16-5p/195-5p/424-5p/497-5p	65979
mir-15-5p/16-5p/195-5p/424-5p/497-5p	9047
mir-15-5p/16-5p/195-5p/424-5p/497-5p	10098
mir-15-5p/16-5p/195-5p/424-5p/497-5p	10867
mir-15-5p/16-5p/195-5p/424-5p/497-5p	116064
mir-15-5p/16-5p/195-5p/424-5p/497-5p	3339
mir-15-5p/16-5p/195-5p/424-5p/497-5p	11141
mir-15-5p/16-5p/195-5p/424-5p/497-5p	131578
mir-15-5p/16-5p/195-5p/424-5p/497-5p	2145
mir-15-5p/16-5p/195-5p/424-5p/497-5p	23035
mir-15-5p/16-5p/195-5p/424-5p/497-5p	54361
mir-15-5p/16-5p/195-5p/424-5p/497-5p	65267
mir-15-5p/16-5p/195-5p/424-5p/497-5p	132864
mir-15-5p/16-5p/195-5p/424-5p/497-5p	22849
mir-15-5p/16-5p/195-5p/424-5p/497-5p	255488
mir-15-5p/16-5p/195-5p/424-5p/497-5p	85465
mir-15-5p/16-5p/195-5p/424-5p/497-5p	7465
mir-15-5p/16-5p/195-5p/424-5p/497-5p	4223
mir-15-5p/16-5p/195-5p/424-5p/497-5p	9712
mir-15-5p/16-5p/195-5p/424-5p/497-5p	387522
mir-15-5p/16-5p/195-5p/424-5p/497-5p	85407
mir-15-5p/16-5p/195-5p/424-5p/497-5p	605
mir-15-5p/16-5p/195-5p/424-5p/497-5p	283149
mir-15-5p/16-5p/195-5p/424-5p/497-5p	830
mir-15-5p/16-5p/195-5p/424-5p/497-5p	11108
mir-15-5p/16-5p/195-5p/424-5p/497-5p	80314
mir-15-5p/16-5p/195-5p/424-5p/497-5p	55632
mir-15-5p/16-5p/195-5p/424-5p/497-5p	11188
mir-15-5p/16-5p/195-5p/424-5p/497-5p	50486
mir-15-5p/16-5p/195-5p/424-5p/497-5p	4088
mir-15-5p/16-5p/195-5p/424-5p/497-5p	4090
mir-15-5p/16-5p/195-5p/424-5p/497-5p	4092
mir-15-5p/16-5p/195-5p/424-5p/497-5p	79794
mir-15-5p/16-5p/195-5p/424-5p/497-5p	57494
mir-15-5p/16-5p/195-5p/424-5p/497-5p	2137
mir-15-5p/16-5p/195-5p/424-5p/497-5p	84952
mir-15-5p/16-5p/195-5p/424-5p/497-5p	2016
mir-15-5p/16-5p/195-5p/424-5p/497-5p	8976
mir-15-5p/16-5p/195-5p/424-5p/497-5p	55740
mir-15-5p/16-5p/195-5p/424-5p/497-5p	386724
mir-15-5p/16-5p/195-5p/424-5p/497-5p	57463
mir-15-5p/16-5p/195-5p/424-5p/497-5p	23092
mir-15-5p/16-5p/195-5p/424-5p/497-5p	55114
mir-15-5p/16-5p/195-5p/424-5p/497-5p	93663
mir-15-5p/16-5p/195-5p/424-5p/497-5p	57569
mir-15-5p/16-5p/195-5p/424-5p/497-5p	2909
mir-15-5p/16-5p/195-5p/424-5p/497-5p	143872
mir-15-5p/16-5p/195-5p/424-5p/497-5p	4842
mir-15-5p/16-5p/195-5p/424-5p/497-5p	8492
mir-15-5p/16-5p/195-5p/424-5p/497-5p	11197
mir-15-5p/16-5p/195-5p/424-5p/497-5p	157680
mir-15-5p/16-5p/195-5p/424-5p/497-5p	60626
mir-15-5p/16-5p/195-5p/424-5p/497-5p	23034
mir-15-5p/16-5p/195-5p/424-5p/497-5p	284613
mir-15-5p/16-5p/195-5p/424-5p/497-5p	79836
mir-15-5p/16-5p/195-5p/424-5p/497-5p	2115
mir-15-5p/16-5p/195-5p/424-5p/497-5p	2117
mir-15-5p/16-5p/195-5p/424-5p/497-5p	51575
mir-15-5p/16-5p/195-5p/424-5p/497-5p	2100
mir-15-5p/16-5p/195-5p/424-5p/497-5p	5527
mir-15-5p/16-5p/195-5p/424-5p/497-5p	286343
mir-15-5p/16-5p/195-5p/424-5p/497-5p	80155
mir-15-5p/16-5p/195-5p/424-5p/497-5p	5518
mir-15-5p/16-5p/195-5p/424-5p/497-5p	5519
mir-15-5p/16-5p/195-5p/424-5p/497-5p	80018
mir-15-5p/16-5p/195-5p/424-5p/497-5p	5549
mir-15-5p/16-5p/195-5p/424-5p/497-5p	55048
mir-15-5p/16-5p/195-5p/424-5p/497-5p	26059
mir-15-5p/16-5p/195-5p/424-5p/497-5p	8506
mir-15-5p/16-5p/195-5p/424-5p/497-5p	3915
mir-15-5p/16-5p/195-5p/424-5p/497-5p	10238
mir-15-5p/16-5p/195-5p/424-5p/497-5p	50717
mir-15-5p/16-5p/195-5p/424-5p/497-5p	8816
mir-15-5p/16-5p/195-5p/424-5p/497-5p	10893
mir-15-5p/16-5p/195-5p/424-5p/497-5p	9683
mir-15-5p/16-5p/195-5p/424-5p/497-5p	4077
mir-15-5p/16-5p/195-5p/424-5p/497-5p	84859
mir-15-5p/16-5p/195-5p/424-5p/497-5p	6586
mir-15-5p/16-5p/195-5p/424-5p/497-5p	9318
mir-15-5p/16-5p/195-5p/424-5p/497-5p	89796
mir-15-5p/16-5p/195-5p/424-5p/497-5p	8774
mir-15-5p/16-5p/195-5p/424-5p/497-5p	6330
mir-15-5p/16-5p/195-5p/424-5p/497-5p	6328
mir-15-5p/16-5p/195-5p/424-5p/497-5p	374864
mir-15-5p/16-5p/195-5p/424-5p/497-5p	6334
mir-15-5p/16-5p/195-5p/424-5p/497-5p	9044
mir-15-5p/16-5p/195-5p/424-5p/497-5p	388389
mir-15-5p/16-5p/195-5p/424-5p/497-5p	10922
mir-15-5p/16-5p/195-5p/424-5p/497-5p	6326
mir-15-5p/16-5p/195-5p/424-5p/497-5p	6323
mir-15-5p/16-5p/195-5p/424-5p/497-5p	25901
mir-15-5p/16-5p/195-5p/424-5p/497-5p	55421
mir-15-5p/16-5p/195-5p/424-5p/497-5p	54785
mir-15-5p/16-5p/195-5p/424-5p/497-5p	10300
mir-15-5p/16-5p/195-5p/424-5p/497-5p	170692
mir-15-5p/16-5p/195-5p/424-5p/497-5p	11093
mir-15-5p/16-5p/195-5p/424-5p/497-5p	9054
mir-15-5p/16-5p/195-5p/424-5p/497-5p	5295
mir-15-5p/16-5p/195-5p/424-5p/497-5p	4782
mir-15-5p/16-5p/195-5p/424-5p/497-5p	22936
mir-15-5p/16-5p/195-5p/424-5p/497-5p	2005
mir-15-5p/16-5p/195-5p/424-5p/497-5p	8825
mir-15-5p/16-5p/195-5p/424-5p/497-5p	388630
mir-15-5p/16-5p/195-5p/424-5p/497-5p	400954
mir-15-5p/16-5p/195-5p/424-5p/497-5p	51234
mir-15-5p/16-5p/195-5p/424-5p/497-5p	3987
mir-15-5p/16-5p/195-5p/424-5p/497-5p	91754
mir-15-5p/16-5p/195-5p/424-5p/497-5p	1948
mir-15-5p/16-5p/195-5p/424-5p/497-5p	10529
mir-15-5p/16-5p/195-5p/424-5p/497-5p	57188
mir-15-5p/16-5p/195-5p/424-5p/497-5p	64210
mir-15-5p/16-5p/195-5p/424-5p/497-5p	6197
mir-15-5p/16-5p/195-5p/424-5p/497-5p	23413
mir-15-5p/16-5p/195-5p/424-5p/497-5p	27330
mir-15-5p/16-5p/195-5p/424-5p/497-5p	1303
mir-15-5p/16-5p/195-5p/424-5p/497-5p	57522
mir-15-5p/16-5p/195-5p/424-5p/497-5p	135154
mir-15-5p/16-5p/195-5p/424-5p/497-5p	85460
mir-15-5p/16-5p/195-5p/424-5p/497-5p	25994
mir-15-5p/16-5p/195-5p/424-5p/497-5p	11215
mir-15-5p/16-5p/195-5p/424-5p/497-5p	9590
mir-15-5p/16-5p/195-5p/424-5p/497-5p	26018
mir-15-5p/16-5p/195-5p/424-5p/497-5p	9860
mir-15-5p/16-5p/195-5p/424-5p/497-5p	23075
mir-15-5p/16-5p/195-5p/424-5p/497-5p	9477
mir-15-5p/16-5p/195-5p/424-5p/497-5p	23359
mir-15-5p/16-5p/195-5p/424-5p/497-5p	9441
mir-15-5p/16-5p/195-5p/424-5p/497-5p	10913
mir-15-5p/16-5p/195-5p/424-5p/497-5p	29959
mir-15-5p/16-5p/195-5p/424-5p/497-5p	79932
mir-15-5p/16-5p/195-5p/424-5p/497-5p	80737
mir-15-5p/16-5p/195-5p/424-5p/497-5p	157769
mir-15-5p/16-5p/195-5p/424-5p/497-5p	29842
mir-15-5p/16-5p/195-5p/424-5p/497-5p	128077
mir-15-5p/16-5p/195-5p/424-5p/497-5p	6814
mir-15-5p/16-5p/195-5p/424-5p/497-5p	134957
mir-15-5p/16-5p/195-5p/424-5p/497-5p	6812
mir-15-5p/16-5p/195-5p/424-5p/497-5p	10121
mir-15-5p/16-5p/195-5p/424-5p/497-5p	7301
mir-15-5p/16-5p/195-5p/424-5p/497-5p	64777
mir-15-5p/16-5p/195-5p/424-5p/497-5p	5048
mir-15-5p/16-5p/195-5p/424-5p/497-5p	5049
mir-15-5p/16-5p/195-5p/424-5p/497-5p	9823
mir-15-5p/16-5p/195-5p/424-5p/497-5p	10148
mir-15-5p/16-5p/195-5p/424-5p/497-5p	9516
mir-15-5p/16-5p/195-5p/424-5p/497-5p	6612
mir-15-5p/16-5p/195-5p/424-5p/497-5p	11167
mir-15-5p/16-5p/195-5p/424-5p/497-5p	441478
mir-15-5p/16-5p/195-5p/424-5p/497-5p	4638
mir-15-5p/16-5p/195-5p/424-5p/497-5p	9807
mir-15-5p/16-5p/195-5p/424-5p/497-5p	51534
mir-15-5p/16-5p/195-5p/424-5p/497-5p	53353
mir-15-5p/16-5p/195-5p/424-5p/497-5p	93624
mir-15-5p/16-5p/195-5p/424-5p/497-5p	10114
mir-15-5p/16-5p/195-5p/424-5p/497-5p	28996
mir-15-5p/16-5p/195-5p/424-5p/497-5p	56977
mir-15-5p/16-5p/195-5p/424-5p/497-5p	374986
mir-15-5p/16-5p/195-5p/424-5p/497-5p	84895
mir-15-5p/16-5p/195-5p/424-5p/497-5p	3992
mir-15-5p/16-5p/195-5p/424-5p/497-5p	727851
mir-15-5p/16-5p/195-5p/424-5p/497-5p	285190
mir-15-5p/16-5p/195-5p/424-5p/497-5p	729540
mir-15-5p/16-5p/195-5p/424-5p/497-5p	58516
mir-15-5p/16-5p/195-5p/424-5p/497-5p	51360
mir-15-5p/16-5p/195-5p/424-5p/497-5p	57171
mir-15-5p/16-5p/195-5p/424-5p/497-5p	25843
mir-15-5p/16-5p/195-5p/424-5p/497-5p	57181
mir-15-5p/16-5p/195-5p/424-5p/497-5p	9045
mir-15-5p/16-5p/195-5p/424-5p/497-5p	55793
mir-15-5p/16-5p/195-5p/424-5p/497-5p	54629
mir-15-5p/16-5p/195-5p/424-5p/497-5p	9750
mir-15-5p/16-5p/195-5p/424-5p/497-5p	55361
mir-15-5p/16-5p/195-5p/424-5p/497-5p	55300
mir-15-5p/16-5p/195-5p/424-5p/497-5p	79071
mir-15-5p/16-5p/195-5p/424-5p/497-5p	326625
mir-15-5p/16-5p/195-5p/424-5p/497-5p	92126
mir-15-5p/16-5p/195-5p/424-5p/497-5p	145773
mir-15-5p/16-5p/195-5p/424-5p/497-5p	100529207
mir-15-5p/16-5p/195-5p/424-5p/497-5p	92181
mir-15-5p/16-5p/195-5p/424-5p/497-5p	11102
mir-15-5p/16-5p/195-5p/424-5p/497-5p	283229
mir-15-5p/16-5p/195-5p/424-5p/497-5p	8313
mir-15-5p/16-5p/195-5p/424-5p/497-5p	6629
mir-15-5p/16-5p/195-5p/424-5p/497-5p	4439
mir-15-5p/16-5p/195-5p/424-5p/497-5p	23262
mir-15-5p/16-5p/195-5p/424-5p/497-5p	60436
mir-15-5p/16-5p/195-5p/424-5p/497-5p	9209
mir-15-5p/16-5p/195-5p/424-5p/497-5p	29775
mir-15-5p/16-5p/195-5p/424-5p/497-5p	57585
mir-15-5p/16-5p/195-5p/424-5p/497-5p	22808
mir-15-5p/16-5p/195-5p/424-5p/497-5p	81563
mir-15-5p/16-5p/195-5p/424-5p/497-5p	80031
mir-15-5p/16-5p/195-5p/424-5p/497-5p	55342
mir-15-5p/16-5p/195-5p/424-5p/497-5p	4489
mir-15-5p/16-5p/195-5p/424-5p/497-5p	4495
mir-15-5p/16-5p/195-5p/424-5p/497-5p	4496
mir-15-5p/16-5p/195-5p/424-5p/497-5p	223117
mir-15-5p/16-5p/195-5p/424-5p/497-5p	10371
mir-15-5p/16-5p/195-5p/424-5p/497-5p	4502
mir-15-5p/16-5p/195-5p/424-5p/497-5p	54437
mir-15-5p/16-5p/195-5p/424-5p/497-5p	6456
mir-15-5p/16-5p/195-5p/424-5p/497-5p	25943
mir-15-5p/16-5p/195-5p/424-5p/497-5p	140688
mir-15-5p/16-5p/195-5p/424-5p/497-5p	317762
mir-15-5p/16-5p/195-5p/424-5p/497-5p	23248
mir-15-5p/16-5p/195-5p/424-5p/497-5p	9217
mir-15-5p/16-5p/195-5p/424-5p/497-5p	440193
mir-15-5p/16-5p/195-5p/424-5p/497-5p	5576
mir-15-5p/16-5p/195-5p/424-5p/497-5p	58508
mir-15-5p/16-5p/195-5p/424-5p/497-5p	8085
mir-15-5p/16-5p/195-5p/424-5p/497-5p	4297
mir-15-5p/16-5p/195-5p/424-5p/497-5p	6570
mir-15-5p/16-5p/195-5p/424-5p/497-5p	7410
mir-15-5p/16-5p/195-5p/424-5p/497-5p	83552
mir-15-5p/16-5p/195-5p/424-5p/497-5p	1743
mir-15-5p/16-5p/195-5p/424-5p/497-5p	9927
mir-15-5p/16-5p/195-5p/424-5p/497-5p	79953
mir-15-5p/16-5p/195-5p/424-5p/497-5p	2187
mir-15-5p/16-5p/195-5p/424-5p/497-5p	341208
mir-15-5p/16-5p/195-5p/424-5p/497-5p	389941
mir-15-5p/16-5p/195-5p/424-5p/497-5p	28514
mir-15-5p/16-5p/195-5p/424-5p/497-5p	54567
mir-15-5p/16-5p/195-5p/424-5p/497-5p	23338
mir-15-5p/16-5p/195-5p/424-5p/497-5p	26147
mir-15-5p/16-5p/195-5p/424-5p/497-5p	55014
mir-15-5p/16-5p/195-5p/424-5p/497-5p	79751
mir-15-5p/16-5p/195-5p/424-5p/497-5p	51312
mir-15-5p/16-5p/195-5p/424-5p/497-5p	599
mir-15-5p/16-5p/195-5p/424-5p/497-5p	23195
mir-15-5p/16-5p/195-5p/424-5p/497-5p	51230
mir-15-5p/16-5p/195-5p/424-5p/497-5p	9949
mir-15-5p/16-5p/195-5p/424-5p/497-5p	5469
mir-15-5p/16-5p/195-5p/424-5p/497-5p	10015
mir-15-5p/16-5p/195-5p/424-5p/497-5p	79647
mir-15-5p/16-5p/195-5p/424-5p/497-5p	84451
mir-15-5p/16-5p/195-5p/424-5p/497-5p	1808
mir-15-5p/16-5p/195-5p/424-5p/497-5p	55591
mir-15-5p/16-5p/195-5p/424-5p/497-5p	5255
mir-15-5p/16-5p/195-5p/424-5p/497-5p	5261
mir-15-5p/16-5p/195-5p/424-5p/497-5p	79572
mir-15-5p/16-5p/195-5p/424-5p/497-5p	387885
mir-15-5p/16-5p/195-5p/424-5p/497-5p	51729
mir-15-5p/16-5p/195-5p/424-5p/497-5p	55132
mir-15-5p/16-5p/195-5p/424-5p/497-5p	8515
mir-15-5p/16-5p/195-5p/424-5p/497-5p	54878
mir-15-5p/16-5p/195-5p/424-5p/497-5p	64919
mir-15-5p/16-5p/195-5p/424-5p/497-5p	51611
mir-15-5p/16-5p/195-5p/424-5p/497-5p	57534
mir-15-5p/16-5p/195-5p/424-5p/497-5p	64207
mir-15-5p/16-5p/195-5p/424-5p/497-5p	463
mir-15-5p/16-5p/195-5p/424-5p/497-5p	79776
mir-15-5p/16-5p/195-5p/424-5p/497-5p	26145
mir-15-5p/16-5p/195-5p/424-5p/497-5p	642489
mir-15-5p/16-5p/195-5p/424-5p/497-5p	2280
mir-15-5p/16-5p/195-5p/424-5p/497-5p	359845
mir-15-5p/16-5p/195-5p/424-5p/497-5p	153020
mir-15-5p/16-5p/195-5p/424-5p/497-5p	149076
mir-15-5p/16-5p/195-5p/424-5p/497-5p	84307
mir-15-5p/16-5p/195-5p/424-5p/497-5p	91304
mir-15-5p/16-5p/195-5p/424-5p/497-5p	195828
mir-15-5p/16-5p/195-5p/424-5p/497-5p	55069
mir-15-5p/16-5p/195-5p/424-5p/497-5p	55870
mir-15-5p/16-5p/195-5p/424-5p/497-5p	10444
mir-15-5p/16-5p/195-5p/424-5p/497-5p	23040
mir-15-5p/16-5p/195-5p/424-5p/497-5p	2887
mir-15-5p/16-5p/195-5p/424-5p/497-5p	118980
mir-15-5p/16-5p/195-5p/424-5p/497-5p	387521
mir-15-5p/16-5p/195-5p/424-5p/497-5p	201799
mir-15-5p/16-5p/195-5p/424-5p/497-5p	10838
mir-15-5p/16-5p/195-5p/424-5p/497-5p	55273
mir-15-5p/16-5p/195-5p/424-5p/497-5p	65084
mir-15-5p/16-5p/195-5p/424-5p/497-5p	6272
mir-15-5p/16-5p/195-5p/424-5p/497-5p	128637
mir-15-5p/16-5p/195-5p/424-5p/497-5p	55296
mir-15-5p/16-5p/195-5p/424-5p/497-5p	23705
mir-15-5p/16-5p/195-5p/424-5p/497-5p	55205
mir-15-5p/16-5p/195-5p/424-5p/497-5p	3181
mir-15-5p/16-5p/195-5p/424-5p/497-5p	64710
mir-15-5p/16-5p/195-5p/424-5p/497-5p	5789
mir-15-5p/16-5p/195-5p/424-5p/497-5p	5775
mir-15-5p/16-5p/195-5p/424-5p/497-5p	5774
mir-15-5p/16-5p/195-5p/424-5p/497-5p	79041
mir-15-5p/16-5p/195-5p/424-5p/497-5p	84627
mir-15-5p/16-5p/195-5p/424-5p/497-5p	203523
mir-15-5p/16-5p/195-5p/424-5p/497-5p	5801
mir-15-5p/16-5p/195-5p/424-5p/497-5p	5797
mir-15-5p/16-5p/195-5p/424-5p/497-5p	5795
mir-15-5p/16-5p/195-5p/424-5p/497-5p	80818
mir-15-5p/16-5p/195-5p/424-5p/497-5p	23090
mir-15-5p/16-5p/195-5p/424-5p/497-5p	9612
mir-15-5p/16-5p/195-5p/424-5p/497-5p	128611
mir-15-5p/16-5p/195-5p/424-5p/497-5p	80331
mir-15-5p/16-5p/195-5p/424-5p/497-5p	239
mir-15-5p/16-5p/195-5p/424-5p/497-5p	11080
mir-15-5p/16-5p/195-5p/424-5p/497-5p	10294
mir-15-5p/16-5p/195-5p/424-5p/497-5p	619279
mir-15-5p/16-5p/195-5p/424-5p/497-5p	57579
mir-15-5p/16-5p/195-5p/424-5p/497-5p	79137
mir-15-5p/16-5p/195-5p/424-5p/497-5p	162427
mir-15-5p/16-5p/195-5p/424-5p/497-5p	3360
mir-15-5p/16-5p/195-5p/424-5p/497-5p	5097
mir-15-5p/16-5p/195-5p/424-5p/497-5p	284273
mir-15-5p/16-5p/195-5p/424-5p/497-5p	90874
mir-15-5p/16-5p/195-5p/424-5p/497-5p	11164
mir-15-5p/16-5p/195-5p/424-5p/497-5p	257415
mir-15-5p/16-5p/195-5p/424-5p/497-5p	90441
mir-15-5p/16-5p/195-5p/424-5p/497-5p	23361
mir-15-5p/16-5p/195-5p/424-5p/497-5p	55529
mir-15-5p/16-5p/195-5p/424-5p/497-5p	90809
mir-15-5p/16-5p/195-5p/424-5p/497-5p	23060
mir-15-5p/16-5p/195-5p/424-5p/497-5p	23051
mir-15-5p/16-5p/195-5p/424-5p/497-5p	22834
mir-15-5p/16-5p/195-5p/424-5p/497-5p	55279
mir-15-5p/16-5p/195-5p/424-5p/497-5p	11244
mir-15-5p/16-5p/195-5p/424-5p/497-5p	116224
mir-15-5p/16-5p/195-5p/424-5p/497-5p	159090
mir-15-5p/16-5p/195-5p/424-5p/497-5p	22871
mir-15-5p/16-5p/195-5p/424-5p/497-5p	9891
mir-15-5p/16-5p/195-5p/424-5p/497-5p	84910
mir-15-5p/16-5p/195-5p/424-5p/497-5p	25963
mir-15-5p/16-5p/195-5p/424-5p/497-5p	56603
mir-15-5p/16-5p/195-5p/424-5p/497-5p	642273
mir-15-5p/16-5p/195-5p/424-5p/497-5p	23351
mir-15-5p/16-5p/195-5p/424-5p/497-5p	10971
mir-15-5p/16-5p/195-5p/424-5p/497-5p	55321
mir-15-5p/16-5p/195-5p/424-5p/497-5p	7533
mir-15-5p/16-5p/195-5p/424-5p/497-5p	84333
mir-15-5p/16-5p/195-5p/424-5p/497-5p	5324
mir-15-5p/16-5p/195-5p/424-5p/497-5p	29974
mir-15-5p/16-5p/195-5p/424-5p/497-5p	151613
mir-15-5p/16-5p/195-5p/424-5p/497-5p	10712
mir-15-5p/16-5p/195-5p/424-5p/497-5p	311
mir-15-5p/16-5p/195-5p/424-5p/497-5p	2902
mir-15-5p/16-5p/195-5p/424-5p/497-5p	23116
mir-15-5p/16-5p/195-5p/424-5p/497-5p	801
mir-15-5p/16-5p/195-5p/424-5p/497-5p	283209
mir-15-5p/16-5p/195-5p/424-5p/497-5p	27351
mir-15-5p/16-5p/195-5p/424-5p/497-5p	79012
mir-15-5p/16-5p/195-5p/424-5p/497-5p	55526
mir-15-5p/16-5p/195-5p/424-5p/497-5p	23057
mir-15-5p/16-5p/195-5p/424-5p/497-5p	10498
mir-15-5p/16-5p/195-5p/424-5p/497-5p	145282
mir-15-5p/16-5p/195-5p/424-5p/497-5p	84897
mir-15-5p/16-5p/195-5p/424-5p/497-5p	22861
mir-15-5p/16-5p/195-5p/424-5p/497-5p	57568
mir-15-5p/16-5p/195-5p/424-5p/497-5p	51504
mir-15-5p/16-5p/195-5p/424-5p/497-5p	3656
mir-15-5p/16-5p/195-5p/424-5p/497-5p	827
mir-15-5p/16-5p/195-5p/424-5p/497-5p	5333
mir-15-5p/16-5p/195-5p/424-5p/497-5p	7812
mir-15-5p/16-5p/195-5p/424-5p/497-5p	64798
mir-15-5p/16-5p/195-5p/424-5p/497-5p	54980
mir-15-5p/16-5p/195-5p/424-5p/497-5p	9519
mir-15-5p/16-5p/195-5p/424-5p/497-5p	257407
mir-15-5p/16-5p/195-5p/424-5p/497-5p	139231
mir-15-5p/16-5p/195-5p/424-5p/497-5p	2550
mir-15-5p/16-5p/195-5p/424-5p/497-5p	55617
mir-15-5p/16-5p/195-5p/424-5p/497-5p	9988
mir-15-5p/16-5p/195-5p/424-5p/497-5p	91663
mir-15-5p/16-5p/195-5p/424-5p/497-5p	79693
mir-15-5p/16-5p/195-5p/424-5p/497-5p	127733
mir-15-5p/16-5p/195-5p/424-5p/497-5p	4603
mir-15-5p/16-5p/195-5p/424-5p/497-5p	23357
mir-15-5p/16-5p/195-5p/424-5p/497-5p	340419
mir-15-5p/16-5p/195-5p/424-5p/497-5p	84870
mir-15-5p/16-5p/195-5p/424-5p/497-5p	93
mir-15-5p/16-5p/195-5p/424-5p/497-5p	92
mir-15-5p/16-5p/195-5p/424-5p/497-5p	7480
mir-15-5p/16-5p/195-5p/424-5p/497-5p	50804
mir-15-5p/16-5p/195-5p/424-5p/497-5p	9931
mir-15-5p/16-5p/195-5p/424-5p/497-5p	3206
mir-15-5p/16-5p/195-5p/424-5p/497-5p	3068
mir-15-5p/16-5p/195-5p/424-5p/497-5p	5930
mir-15-5p/16-5p/195-5p/424-5p/497-5p	51232
mir-15-5p/16-5p/195-5p/424-5p/497-5p	348980
mir-15-5p/16-5p/195-5p/424-5p/497-5p	5727
mir-15-5p/16-5p/195-5p/424-5p/497-5p	9306
mir-15-5p/16-5p/195-5p/424-5p/497-5p	9655
mir-15-5p/16-5p/195-5p/424-5p/497-5p	3037
mir-15-5p/16-5p/195-5p/424-5p/497-5p	1977
mir-15-5p/16-5p/195-5p/424-5p/497-5p	1975
mir-15-5p/16-5p/195-5p/424-5p/497-5p	1984
mir-15-5p/16-5p/195-5p/424-5p/497-5p	10480
mir-15-5p/16-5p/195-5p/424-5p/497-5p	3692
mir-15-5p/16-5p/195-5p/424-5p/497-5p	9374
mir-15-5p/16-5p/195-5p/424-5p/497-5p	23659
mir-15-5p/16-5p/195-5p/424-5p/497-5p	491
mir-15-5p/16-5p/195-5p/424-5p/497-5p	10775
mir-15-5p/16-5p/195-5p/424-5p/497-5p	9360
mir-15-5p/16-5p/195-5p/424-5p/497-5p	10105
mir-15-5p/16-5p/195-5p/424-5p/497-5p	4773
mir-15-5p/16-5p/195-5p/424-5p/497-5p	4775
